work_id,n_source_rows,source_stage1,source_stage1_5,is_cross_package_duplicate,has_conflict,state,ida,mp_name,mp_name_normalized,constituency,work_category,work_description,recommended_date,recommended_amount,sanction_date,recommendation_term,recommendation_term_confidence,resolution_status,work_raw,work_desc_from_work_field,work_id_unresolved_reason,recommendation_term_evidence,source_package,source_file,source_row_number,source_record_id,unresolved_record_id
WS/MP18404/2024-2025/142567,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,14. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE PATHVARI ME RAVIDASH DHARMSHALA KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142568,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,15. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE PATHVARI ME KABRISTAN KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142569,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,16. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE PATHVARI ME MANDIR KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142570,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,17. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE PATHVARI ME MASZID KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142571,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,18. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE DARIYAPUR ME MASZID KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142572,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,19. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE DEHRI (MALAKPUR DEHRI) ME DHARMSHALA KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142573,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,20. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE DARIYAPUR ME PANCHAYAT GHAR KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142574,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,21. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MUNGARPUR ME CHORAHE PAR HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142575,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,22. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE SADATPUR ME RAVIDASH MANDIR KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142576,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,23. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE THEPUR(VILLAGE PURSHOTTAMPUR URF THEPUR ME MASZID KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142577,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,24. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE SHAHJAHAPUR ME RAVIDASH MANDIR KE PASS HIGH MAST LIGHT,2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142578,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,25. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE SHAHABPURA ME MASZID KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142579,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,26. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE UMARPUR ME CHORAHE KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142580,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,27. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MUSTAFAPUR ME MAIN CHORAHE KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142581,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,28. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MUSTAFAPUR NAI BASTI ME BAIPASS SERVICE ROAD KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142582,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,29. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE NORANGABAD ME RAVIDASH DHARMSHALA KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142583,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,30. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE NORANGABAD ME SUKHVEER KE GHAR KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142587,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,31. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE SADARANPUR ME RAVIDASH MANDIR KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142588,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,32. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE SADARANPUR ME MONU KE GHAR KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142589,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,33. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE UMARPUR BANGAR ME PARVENDRA KE GHAR KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142590,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,34. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (PURANA DHAMPUR HUSAINPUR ME RAVIDASH MANDIR KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142591,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,35. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (SHERKOT ME PEER SAIYYAD ALI KABRISTAN KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142592,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,36. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (SHERKOT ME HAKIMO VALE KABRISTAN KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142593,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,37. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE RAMSAHAYVALA ME ALI MASZID KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142594,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,38. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (SHERKOT ME SALAM KE MAKAN KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142595,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,39. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE KAGPUR ME DHARMSHALA KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142596,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,40. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MATORAMAN ME RAVIDASH DHARMSHALA KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142597,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,41. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MATORA MAN ME MADARSE KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142598,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,42. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE RAJPUR NAWADA ME RAVIDASH DHARMSHALA KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142599,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,43. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE SIKRODA ME RAVIDASH MANDIR KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142600,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,44. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE SARAI IMMA ME MASZID KE PASS HIGH MAST LIGHT)),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142601,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,45. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE BAKHARPUR ME DHARMSHALA KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142602,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,46. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE SHYAMIVALA KHURSHID MANSURI KE GHAR KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142603,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,47. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE LAHAK HAJI SHAHJAD KE GHAR KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142604,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,48. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE BHAGUWALA ABDULLAH JI KE GHAR KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142605,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,49. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (NAGAR PANCHAYAT SAHANPUR ME MAIN CHORAHE PAR HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142606,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,50. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MOHRA ME RAVIDASH DHARMSHALA KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142607,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,51. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE SADDO BAIR (MOHRA) ME BAIRKHA KUEIN KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142608,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,52. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE SADDO BAIR (MOHRA) ME LOVELY KE GHAR KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142609,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,53. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MATHURAPURMOR (BADIYA) ME MAIN HIGHWAY PAR HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142610,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,54. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE CHANDANPUR ME MASZID KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142611,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,56. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE BIRUWALA ME TAHARPUR GURUDWARA KE BACK SIDE ME HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142612,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,57. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE TAHARPUR (BIRUWALA) TAHARPUR GURUDWARA KE FRONT SIDE ME PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142613,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,58. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE BHOGPUR ME GURUDWARA CHORAHE KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142617,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,62. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE SUGARPUR BAHERA ME RAVIDASH DHARMSHALA KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142618,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,63. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE SADULLAPUR TISOTRA ME AMBEDKAR MURTI KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142619,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,64. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE SHAHJAHAPUR JASRATH ME RAVIDASH DHARMSHALA KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142620,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,65. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MAHUA ME MASZID KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142621,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,66. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE RAJPUR NAWADA ME DHARMSHALA PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
